Date,Open,High,Low,Close,Adj Close,Volume
2022-08-07,5.452791,5.552886,5.379577,5.474594,5.474594,16268305462
2022-08-08,5.475091,5.729638,5.473202,5.576516,5.576516,31775837504
2022-08-09,5.577035,5.883023,5.446731,5.500889,5.500889,48648587417
2022-08-10,5.5004,5.636362,5.36271,5.631386,5.631386,34104917769
2022-08-11,5.632195,5.934595,5.630935,5.647071,5.647071,44895160694
2022-08-12,5.647096,5.771436,5.583836,5.760691,5.760691,25513572657
2022-08-13,5.760577,5.960939,5.729286,5.800117,5.800117,35536887418
2022-08-14,5.801368,6.689746,5.79324,6.504571,6.504571,121862737644
2022-08-15,6.50541,6.517567,5.974415,6.103314,6.103314,68019333240
2022-08-16,6.101334,7.03065,6.077424,6.882846,6.882846,154127643936
2022-08-17,6.880382,6.994351,6.341984,6.36089,6.36089,79062259536
2022-08-18,6.362414,6.537249,5.981675,5.988814,5.988814,49566717394
2022-08-19,5.986076,5.997149,5.397325,5.42956,5.42956,77164404656
2022-08-20,5.426221,5.671101,5.426221,5.557495,5.557495,42939949171
2022-08-21,5.556642,5.646275,5.422195,5.550546,5.550546,33684117382
2022-08-22,5.549984,5.553759,5.242037,5.463365,5.463365,36220506835
2022-08-23,5.463635,5.513597,5.369593,5.491686,5.491686,26789932882
2022-08-24,5.491828,5.53844,5.374729,5.425447,5.425447,27567863822
2022-08-25,5.425504,5.719848,5.422784,5.519462,5.519462,37529053501
2022-08-26,5.518504,5.530398,5.05777,5.083181,5.083181,49615748088
2022-08-27,5.083055,5.122628,5.005986,5.084415,5.084415,30455896926
2022-08-28,5.082092,5.138897,4.94035,4.94035,4.94035,23594889831
2022-08-29,4.937732,5.114226,4.905016,5.108952,5.108952,25190385853
2022-08-30,5.109879,5.141095,4.824734,4.902562,4.902562,26210701859
2022-08-31,4.903248,5.033437,4.857139,4.878745,4.878745,24640183327
2022-09-01,4.879215,4.978343,4.784985,4.972093,4.972093,26208206526
2022-09-02,4.972146,4.996059,4.859798,4.913829,4.913829,21800945770
2022-09-03,4.913325,5.070536,4.89065,4.998225,4.998225,23688059236
2022-09-04,4.998465,5.079569,4.948189,5.040703,5.040703,19934727130
2022-09-05,5.040984,5.073563,4.89017,5.024837,5.024837,18575088418
2022-09-06,5.025852,5.158537,4.68466,4.712493,4.712493,37669520340
2022-09-07,4.710982,4.893736,4.629673,4.866864,4.866864,25868431460
2022-09-08,4.865627,4.885612,4.78173,4.86002,4.86002,21368162323
2022-09-09,4.859745,5.139148,4.856584,5.099456,5.099456,38871261169
2022-09-10,5.098721,5.196913,5.050474,5.159902,5.159902,32906426844
2022-09-11,5.159478,5.192574,5.019152,5.075204,5.075204,26106634533
2022-09-12,5.075308,5.180324,5.007888,5.071185,5.071185,30443232119
2022-09-13,5.071058,5.065671,4.736066,4.786452,4.786452,36748210962
2022-09-14,4.753615,4.880554,4.739741,4.860415,4.860415,29362584884
2022-09-15,4.860032,4.863615,4.693917,4.694447,4.694447,26124824417
2022-09-16,4.694485,4.815095,4.6674,4.815095,4.815095,19684257607
2022-09-17,4.815686,4.965896,4.807658,4.957517,4.957517,16703289328
2022-09-18,4.957488,4.957488,4.561246,4.58372,4.58372,21150068210
2022-09-19,4.58366,4.682197,4.479566,4.671837,4.671837,24013426931
2022-09-20,4.671834,4.804582,4.603585,4.65946,4.65946,23524341953
2022-09-21,4.660005,4.833481,4.513136,4.595231,4.595231,32502086638
2022-09-22,4.593787,4.850619,4.558507,4.831209,4.831209,19595942131
2022-09-23,4.83078,5.19911,4.828531,5.145944,5.145944,57265796320
2022-09-24,5.145696,5.522677,5.120809,5.137471,5.137471,78769554277
2022-09-25,5.136606,5.173599,4.91212,4.968902,4.968902,29857486155
2022-09-26,4.970157,5.023456,4.900363,4.985843,4.985843,26419917347
2022-09-27,4.98542,5.121047,4.899633,4.953261,4.953261,27576220094
2022-09-28,4.952243,4.966045,4.808141,4.93643,4.93643,22588333319
2022-09-29,4.936537,4.988311,4.85805,4.948141,4.948141,18671973726
2022-09-30,4.94898,5.06484,4.878671,5.033233,5.033233,30131486152
2022-10-01,5.032973,5.127364,4.931,4.949497,4.949497,28401608388
2022-10-02,4.949578,4.972438,4.820218,4.833271,4.833271,16154991408
2022-10-03,4.833197,4.927768,4.816151,4.921021,4.921021,15954060420
2022-10-04,4.920792,5.397844,4.9009,5.374175,5.374175,67332305418
2022-10-05,5.372271,5.415094,5.139545,5.285543,5.285543,49530619200
2022-10-06,5.285976,5.437449,5.206799,5.224964,5.224964,31951071554
2022-10-07,5.225397,5.24068,5.088052,5.169025,5.169025,24823969507
2022-10-08,5.169384,5.182824,5.083875,5.108435,5.108435,14018421040
2022-10-09,5.107937,5.163775,5.076468,5.148505,5.148505,13110757882
2022-10-10,5.148123,5.168762,4.905171,4.905171,4.905171,20981126394
2022-10-11,4.904738,4.985593,4.771153,4.957701,4.957701,24350487710
2022-10-12,4.957767,5.009029,4.895631,4.922268,4.922268,16368790032
2022-10-13,4.921438,4.944595,4.589453,4.904705,4.904705,38337759495
2022-10-14,4.904069,5.009315,4.807002,4.834067,4.834067,20005454919
2022-10-15,4.833618,4.910206,4.793101,4.828875,4.828875,15019719639
2022-10-16,4.829116,4.89764,4.829116,4.855264,4.855264,13371211122
2022-10-17,4.85522,4.936392,4.826536,4.926385,4.926385,14323392205
2022-10-18,4.926366,5.001386,4.838072,4.918751,4.918751,19685946658
2022-10-19,4.918976,5.036222,4.865931,4.873025,4.873025,23844859888
2022-10-20,4.872825,4.973437,4.850841,4.931096,4.931096,19993243240
2022-10-21,4.930317,4.930317,4.768958,4.897509,4.897509,18554193265
2022-10-22,4.897729,4.93972,4.885106,4.927203,4.927203,13159611633
2022-10-23,4.926277,4.983676,4.863924,4.981163,4.981163,15065779147
2022-10-24,4.980676,5.019695,4.874955,4.924826,4.924826,18751710051
2022-10-25,4.924454,5.285445,4.901792,5.184336,5.184336,39203917996
2022-10-26,5.182213,6.016551,5.174258,5.973219,5.973219,111343910020
2022-10-27,5.973129,6.990534,5.910951,6.349608,6.349608,218702599516
2022-10-28,6.350367,7.238026,6.007385,6.903701,6.903701,261057810411
2022-10-29,6.906633,12.293097,6.861753,10.006451,10.006451,1000424421838
2022-10-30,10.009791,11.656621,9.289608,9.693357,9.693357,650758352075
2022-10-31,9.689212,10.784391,9.493395,10.508759,10.508759,481008012971
2022-11-01,10.505327,12.998873,10.357022,11.78876,11.78876,651331999645
2022-11-02,11.784544,12.188102,10.276121,10.597743,10.597743,387635276964
2022-11-03,10.595336,11.268907,10.03851,10.136162,10.136162,212540099393
2022-11-04,10.133126,10.551648,9.632152,10.348525,10.348525,242323241827
2022-11-05,10.348444,11.074988,10.112001,10.193605,10.193605,156313116232
2022-11-06,10.193102,10.383194,9.316716,9.396442,9.396442,107963695535
2022-11-07,9.398048,9.742431,8.897487,9.107145,9.107145,109481670802
2022-11-08,9.105431,9.187483,6.563107,7.197085,7.197085,288650569922
2022-11-09,7.196649,7.405371,5.869216,6.042849,6.042849,228397396479
2022-11-10,6.043542,7.533135,5.997932,7.226503,7.226503,194916591826
2022-11-11,7.22572,7.398186,6.559231,6.837334,6.837334,105130802389
2022-11-12,6.839231,7.57101,6.387494,7.091327,7.091327,148405674338
2022-11-13,7.092385,7.340841,6.749061,6.836248,6.836248,76467956295
2022-11-14,6.838928,7.368246,6.456984,6.955542,6.955542,98217694386
2022-11-15,6.955525,7.195169,6.913551,7.0509,7.0509,51892668210
2022-11-16,7.050281,7.372754,6.83846,6.974599,6.974599,58092149989
2022-11-17,6.975545,7.082811,6.802182,6.910493,6.910493,37636473799
